,number,contractName,name,address,position,banking,bonus,status,lastUpdate,connected,overflow,shape,totalStands,mainStands,overflowStands
43,104,luxembourg,#00104-ITZIG VILLAGE/PLACE MANDERSCHEID,ITZIG VILLAGE/PLACE MANDERSCHEID - RUE DE HESPÉRANGE N°3,"{'latitude': 49.58574, 'longitude': 6.171965}",False,False,OPEN,2022-04-19T08:45:15Z,True,False,,"{'availabilities': {'bikes': 12, 'stands': 1, 'mechanicalBikes': 0, 'electricalBikes': 14, 'electricalInternalBatteryBikes': 14, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 12, 'stands': 1, 'mechanicalBikes': 0, 'electricalBikes': 14, 'electricalInternalBatteryBikes': 14, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",
44,15,luxembourg,#00015-THEATER PLAZ,THEATER PLAZ - PLACE DU THEATRE ( FACE N°1 ),"{'latitude': 49.612782, 'longitude': 6.131208}",False,False,OPEN,2022-04-19T08:43:24Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 3, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
45,7,luxembourg,#00007-ROUSEGAERTCHEN,ROUSEGAERTCHEN - PLACE DES MARTYRS,"{'latitude': 49.605818, 'longitude': 6.129062}",False,False,OPEN,2022-04-19T08:46:03Z,True,False,,"{'availabilities': {'bikes': 11, 'stands': 4, 'mechanicalBikes': 0, 'electricalBikes': 11, 'electricalInternalBatteryBikes': 11, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 11, 'stands': 4, 'mechanicalBikes': 0, 'electricalBikes': 11, 'electricalInternalBatteryBikes': 11, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",
46,92,luxembourg,#00092-BRILL (CESSANGE),Rue des Prunelles/Bd du Brill,"{'latitude': 49.58914, 'longitude': 6.099213}",False,False,OPEN,2022-04-19T08:45:55Z,True,False,,"{'availabilities': {'bikes': 13, 'stands': 6, 'mechanicalBikes': 0, 'electricalBikes': 13, 'electricalInternalBatteryBikes': 13, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 13, 'stands': 6, 'mechanicalBikes': 0, 'electricalBikes': 13, 'electricalInternalBatteryBikes': 13, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
47,52,luxembourg,#00052-BEI DER AUER,BEI DER AUER - RUE DE GASPERICH ( DEVANT N° 20 ),"{'latitude': 49.591404, 'longitude': 6.125333}",False,False,OPEN,2022-04-19T08:45:18Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 1, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
48,84,luxembourg,#00084-BITBOURG,Rue de Bitbourg devant n°20,"{'latitude': 49.61349, 'longitude': 6.17066}",False,False,OPEN,2022-04-19T08:43:18Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
49,37,luxembourg,#00037-GAULOIS,GAULOIS - RUE DES GAULOIS 11,"{'latitude': 49.60164, 'longitude': 6.13736}",False,False,OPEN,2022-04-19T08:44:50Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 13, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 2, 'stands': 13, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",
50,91,luxembourg,#00091-MERSCH (MÜHLENBACH),Rue de Mühlenbach/ Rue Jules Mersch,"{'latitude': 49.627834, 'longitude': 6.122333}",False,False,OPEN,2022-04-19T08:47:11Z,True,False,,"{'availabilities': {'bikes': 13, 'stands': 7, 'mechanicalBikes': 0, 'electricalBikes': 13, 'electricalInternalBatteryBikes': 13, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 13, 'stands': 7, 'mechanicalBikes': 0, 'electricalBikes': 13, 'electricalInternalBatteryBikes': 13, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
51,35,luxembourg,#00035-GASTON DIDERICH,GASTON DIDERICH - AVENUE GASTON DIDERICH,"{'latitude': 49.609904, 'longitude': 6.106099}",False,False,OPEN,2022-04-19T08:44:34Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 0, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",
52,114,luxembourg,#00114-ROND-POINT MOTEL,ROND-POINT MOTEL - ROUTE D'ARLON N°1 / ROUTE DE KOERICH,"{'latitude': 49.641375, 'longitude': 6.001651}",False,False,OPEN,2022-04-19T08:47:18Z,True,False,,"{'availabilities': {'bikes': 9, 'stands': 6, 'mechanicalBikes': 0, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 16}","{'availabilities': {'bikes': 9, 'stands': 6, 'mechanicalBikes': 0, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 16}",
53,57,luxembourg,#00057-BOUILLON,BOUILLON - RUE DE BOUILLON / PARKING,"{'latitude': 49.60001, 'longitude': 6.10826}",True,False,OPEN,2022-04-19T08:46:56Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 30, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 35}","{'availabilities': {'bikes': 1, 'stands': 30, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 35}",
54,4,luxembourg,#00004-ROCADE,ROCADE-RUE DU LABORATOIRE ( DEVANT VDL ),"{'latitude': 49.602989, 'longitude': 6.136083}",False,False,OPEN,2022-04-19T08:45:16Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 17, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 2, 'stands': 17, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
55,55,luxembourg,#00055-SCHAARFEN ECK,- SCHAARFEN ECK- RUE EMILE BIAN,"{'latitude': 49.58043, 'longitude': 6.11465}",False,False,OPEN,2022-04-19T08:43:21Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 2, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
56,86,luxembourg,#00086-PWC - BD KOCKELSCHEUER,Rue Gerhard Mercator n°2/Bd de Kockelscheuer,"{'latitude': 49.580242, 'longitude': 6.120862}",False,False,OPEN,2022-04-19T08:42:33Z,True,False,,"{'availabilities': {'bikes': 15, 'stands': 4, 'mechanicalBikes': 0, 'electricalBikes': 16, 'electricalInternalBatteryBikes': 16, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 15, 'stands': 4, 'mechanicalBikes': 0, 'electricalBikes': 16, 'electricalInternalBatteryBikes': 16, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
57,29,luxembourg,#00029-MONTEREY,MONTEREY - AVENUE DE MONTEREY ( FACE N° 49 ),"{'latitude': 49.609583, 'longitude': 6.119523}",False,False,OPEN,2022-04-19T08:42:33Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 17, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 3, 'stands': 17, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
58,103,luxembourg,#00103-ALZINGEN GÄSSEL,ALZINGEN GÄSSEL - RUE DE L'ECOLE ANGLE RUE DE SYREN,"{'latitude': 49.568074, 'longitude': 6.163927}",False,False,OPEN,2022-04-19T08:42:40Z,True,False,,"{'availabilities': {'bikes': 10, 'stands': 3, 'mechanicalBikes': 0, 'electricalBikes': 10, 'electricalInternalBatteryBikes': 10, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 10, 'stands': 3, 'mechanicalBikes': 0, 'electricalBikes': 10, 'electricalInternalBatteryBikes': 10, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",
59,49,luxembourg,#00049-MARGUERITES,MARGUERITES - RUE DES MARGUERITES ( FACE N° 105 A ),"{'latitude': 49.623837, 'longitude': 6.160642}",False,False,OPEN,2022-04-19T08:42:18Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
60,105,luxembourg,#00105-ITZIG PLATEAU/HUBERTUSPAD,ITZIG PLATEAU/HUBERTUSPAD - RUE DE LA LIBÉRATION N°28,"{'latitude': 49.587633, 'longitude': 6.170123}",False,False,OPEN,2022-04-19T08:43:38Z,True,False,,"{'availabilities': {'bikes': 6, 'stands': 8, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 14}","{'availabilities': {'bikes': 6, 'stands': 8, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 14}",
61,12,luxembourg,#00012-ËNNESCHTGAASS,ËNNESCHTGAASS - RUE NOTRE DAME 37,"{'latitude': 49.610738, 'longitude': 6.126743}",True,False,OPEN,2022-04-19T08:44:56Z,True,False,,"{'availabilities': {'bikes': 9, 'stands': 3, 'mechanicalBikes': 0, 'electricalBikes': 10, 'electricalInternalBatteryBikes': 10, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 9, 'stands': 3, 'mechanicalBikes': 0, 'electricalBikes': 10, 'electricalInternalBatteryBikes': 10, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
62,5,luxembourg,#00005-PARAISER PLAZ,PARAISER PLAZ - Rue Sainte ZITHE devant n°49 angle Place de Paris,"{'latitude': 49.603694, 'longitude': 6.130189}",False,False,OPEN,2022-04-19T08:44:44Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 21, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}","{'availabilities': {'bikes': 3, 'stands': 21, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}",
63,44,luxembourg,#00044-ARELER STROOSS,ARELER STROOSS - RUE DES AUBEPINES ( FACE N° 187 ),"{'latitude': 49.6162, 'longitude': 6.0984}",True,False,OPEN,2022-04-19T08:44:07Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 3, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
64,112,luxembourg,#00112-ADMINISTRATION COMMUNALE,ADMINISTRATION COMMUNALE - RUE DE MARCHÉ / PLACE DE L'INDÉPENDANCE,"{'latitude': 49.62635, 'longitude': 6.022996}",False,False,OPEN,2022-04-19T08:43:07Z,True,False,,"{'availabilities': {'bikes': 13, 'stands': 6, 'mechanicalBikes': 0, 'electricalBikes': 13, 'electricalInternalBatteryBikes': 13, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 13, 'stands': 6, 'mechanicalBikes': 0, 'electricalBikes': 13, 'electricalInternalBatteryBikes': 13, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
65,109,luxembourg,#00109-FOYER,FOYER - RUE LÉON LAVAL N°21,"{'latitude': 49.569178, 'longitude': 6.08175}",False,False,OPEN,2022-04-19T08:46:14Z,True,False,,"{'availabilities': {'bikes': 9, 'stands': 6, 'mechanicalBikes': 0, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 9, 'stands': 6, 'mechanicalBikes': 0, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",
66,31,luxembourg,#00031-PLACE DE FRANCE,PLACE DE FRANCE - PLACE DE FRANCE,"{'latitude': 49.60625, 'longitude': 6.105961}",False,False,OPEN,2022-04-19T08:46:26Z,True,False,,"{'availabilities': {'bikes': 12, 'stands': 7, 'mechanicalBikes': 0, 'electricalBikes': 13, 'electricalInternalBatteryBikes': 13, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 12, 'stands': 7, 'mechanicalBikes': 0, 'electricalBikes': 13, 'electricalInternalBatteryBikes': 13, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
67,36,luxembourg,#00036-J.B. GELLE,J.B. GELLE - RUE JEAN- BAPTISTE GELLE ( DEVANT N° 6 ),"{'latitude': 49.596787, 'longitude': 6.1400375}",False,False,OPEN,2022-04-19T08:43:59Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 14, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 1, 'stands': 14, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",
68,95,luxembourg,#00095-MAIRIE DE BERTRANGE,MAIRIE DE BERTRANGE-2 Beim Schlass/ Rue de Leudelange,"{'latitude': 49.61093, 'longitude': 6.051527}",False,False,OPEN,2022-04-19T08:47:08Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 3, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",
69,10,luxembourg,#00010-MÄRELER PARC,MÄRELER PARC - RUE DU 10 SEPTEMBRE ( DEVANT N° 108 ),"{'latitude': 49.608146, 'longitude': 6.111627}",False,False,OPEN,2022-04-19T08:44:36Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 3, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",
70,39,luxembourg,#00039-KRAIZGRENNCHEN,KRAIZGRENNCHEN - SQUARE DE NEW- YORK,"{'latitude': 49.613316, 'longitude': 6.117582}",False,False,OPEN,2022-04-19T08:46:57Z,True,False,,"{'availabilities': {'bikes': 6, 'stands': 12, 'mechanicalBikes': 0, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 6, 'stands': 12, 'mechanicalBikes': 0, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
71,117,luxembourg,#00117-SYRDALL SCHWEMM,SYRDALL SCHWEMM - ROUTSCHEED N°8,"{'latitude': 49.65314, 'longitude': 6.245365}",False,False,OPEN,2022-04-19T08:45:34Z,True,False,,"{'availabilities': {'bikes': 17, 'stands': 3, 'mechanicalBikes': 0, 'electricalBikes': 17, 'electricalInternalBatteryBikes': 17, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 17, 'stands': 3, 'mechanicalBikes': 0, 'electricalBikes': 17, 'electricalInternalBatteryBikes': 17, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
72,34,luxembourg,#00034-KOLLEISCH,- KOLLEISCH - RUE DE BRAGANCE,"{'latitude': 49.604577, 'longitude': 6.111927}",False,False,OPEN,2022-04-19T08:46:03Z,True,False,,"{'availabilities': {'bikes': 24, 'stands': 7, 'mechanicalBikes': 0, 'electricalBikes': 24, 'electricalInternalBatteryBikes': 24, 'electricalRemovableBatteryBikes': 0}, 'capacity': 31}","{'availabilities': {'bikes': 24, 'stands': 7, 'mechanicalBikes': 0, 'electricalBikes': 24, 'electricalInternalBatteryBikes': 24, 'electricalRemovableBatteryBikes': 0}, 'capacity': 31}",
73,63,luxembourg,#00063-LABOURS,LABOURS - RUE DES LABOURS / BLD J.F.KENNEDY,"{'latitude': 49.6301, 'longitude': 6.16843}",False,False,OPEN,2022-04-19T08:45:59Z,True,False,,"{'availabilities': {'bikes': 18, 'stands': 0, 'mechanicalBikes': 0, 'electricalBikes': 20, 'electricalInternalBatteryBikes': 20, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 18, 'stands': 0, 'mechanicalBikes': 0, 'electricalBikes': 20, 'electricalInternalBatteryBikes': 20, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
74,76,luxembourg,#00076-SAUVAGE,SAUVAGE - RUE JEAN-PIERRE SAUVAGE,"{'latitude': 49.62521, 'longitude': 6.13938}",False,False,OPEN,2022-04-19T08:45:14Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 13, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 1, 'stands': 13, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",
75,41,luxembourg,#00041-PLACE LAURENT,PLACE LAURENT - PLACE AUGUSTE LAURENT,"{'latitude': 49.620066, 'longitude': 6.122905}",False,False,OPEN,2022-04-19T08:43:58Z,True,False,,"{'availabilities': {'bikes': 8, 'stands': 10, 'mechanicalBikes': 0, 'electricalBikes': 10, 'electricalInternalBatteryBikes': 10, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 8, 'stands': 10, 'mechanicalBikes': 0, 'electricalBikes': 10, 'electricalInternalBatteryBikes': 10, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
76,28,luxembourg,#00028-CHARLY'S GARE,CHARLY'S GARE - BOULEVARD PRINCE HENRI,"{'latitude': 49.61258, 'longitude': 6.12391}",False,False,OPEN,2022-04-19T08:43:13Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 5, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
77,2,luxembourg,#00002-GARE CENTRALE 2,GARE CENTRALE 2 - PLACE DE LA GARE N°3-5,"{'latitude': 49.601051, 'longitude': 6.133744}",True,False,OPEN,2022-04-19T08:43:09Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 21}","{'availabilities': {'bikes': 2, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 21}",
78,99,luxembourg,#00099-CAMPUS CENTS,CAMPUS CENTS - RUE LÉON KAUFFMAN/RUE ROBERT BRUCH,"{'latitude': 49.617566, 'longitude': 6.165165}",False,False,OPEN,2022-04-19T08:44:43Z,True,False,,"{'availabilities': {'bikes': 8, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 8, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
79,83,luxembourg,#00083-PULVERMÜHL,Rue de Pulvermûhl/Rue du Fort Dumoulin,"{'latitude': 49.608758, 'longitude': 6.149591}",False,False,OPEN,2022-04-19T08:42:41Z,True,False,,"{'availabilities': {'bikes': 14, 'stands': 6, 'mechanicalBikes': 0, 'electricalBikes': 14, 'electricalInternalBatteryBikes': 14, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 14, 'stands': 6, 'mechanicalBikes': 0, 'electricalBikes': 14, 'electricalInternalBatteryBikes': 14, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
80,51,luxembourg,#00051-SAUERWISS,SAUERWISS - RUE ABBE FRANCOIS LASCOMBE ( DEVANT N° 54 ),"{'latitude': 49.594088, 'longitude': 6.125123}",False,False,OPEN,2022-04-19T08:46:00Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 3, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
81,90,luxembourg,#00090-HUBERTY (MÜHLENBACH),Rue de Mühlenbach/Rue Jean-Pierre Huberty,"{'latitude': 49.6294701613971, 'longitude': 6.11780413988129}",True,False,OPEN,2022-04-19T08:46:40Z,True,False,,"{'availabilities': {'bikes': 13, 'stands': 5, 'mechanicalBikes': 0, 'electricalBikes': 13, 'electricalInternalBatteryBikes': 13, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 13, 'stands': 5, 'mechanicalBikes': 0, 'electricalBikes': 13, 'electricalInternalBatteryBikes': 13, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
82,20,luxembourg,#00020-COQUE,COQUE - AVENUE JF KENNEDY / RUE ERASME,"{'latitude': 49.62297, 'longitude': 6.15497}",False,False,OPEN,2022-04-19T08:43:42Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 1, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
83,98,luxembourg,#00098-CITY CONCORDE,CITY CONCORDE - Route de Longwy face n° 80 (City Concorde),"{'latitude': 49.600592, 'longitude': 6.065794}",False,False,OPEN,2022-04-19T08:43:49Z,True,False,,"{'availabilities': {'bikes': 4, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 4, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
84,58,luxembourg,#00058-SCHLUECHTHAUS,SCHLUECHTHAUS - RUE DE L'ABATTOIR,"{'latitude': 49.60136, 'longitude': 6.11581}",False,False,OPEN,2022-04-19T08:46:45Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 5, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
85,71,luxembourg,#00071-LES THERMES,LES THERMES - RUE DU CIMETIERE,"{'latitude': 49.61489, 'longitude': 6.07275}",False,False,OPEN,2022-04-19T08:47:14Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 5, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
86,67,luxembourg,#00067-MAIRIE DE HESPERANGE,MAIRIE DE HESPERANGE - ROUTE DE THIONVILLE 474,"{'latitude': 49.571924, 'longitude': 6.15965}",False,False,OPEN,2022-04-19T08:42:50Z,True,False,,"{'availabilities': {'bikes': 16, 'stands': 3, 'mechanicalBikes': 0, 'electricalBikes': 18, 'electricalInternalBatteryBikes': 18, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 16, 'stands': 3, 'mechanicalBikes': 0, 'electricalBikes': 18, 'electricalInternalBatteryBikes': 18, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",
